# r(nm)    cnr(metal-anion)    cnr(metal-cation)    cnr(metal-metal)
4.599999999999999922e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.800000000000000100e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000278e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.199999999999999761e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.399999999999999939e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.600000000000000117e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.800000000000000294e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.999999999999999778e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.199999999999999956e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.400000000000000133e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.600000000000000311e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.800000000000000488e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000666e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.199999999999999456e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.399999999999999634e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.599999999999999811e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.799999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000167e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.200000000000000344e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.400000000000000522e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.599999999999999312e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.799999999999999489e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.999999999999999667e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.199999999999999845e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.400000000000000022e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.600000000000000200e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.800000000000000377e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.019999999999999934e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.039999999999999952e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.059999999999999970e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.079999999999999988e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000006e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.120000000000000023e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.140000000000000041e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.160000000000000059e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.179999999999999938e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.199999999999999956e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.219999999999999973e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.239999999999999991e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.260000000000000009e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.280000000000000027e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000044e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.320000000000000062e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.340000000000000080e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.360000000000000098e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.380000000000000115e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000133e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.419999999999999873e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.439999999999999891e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.459999999999999909e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.479999999999999927e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.499999999999999944e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.519999999999999962e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.539999999999999980e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.559999999999999998e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.580000000000000016e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000033e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.620000000000000051e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.640000000000000069e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.660000000000000087e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.680000000000000104e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000122e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.719999999999999862e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.739999999999999880e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.759999999999999898e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.779999999999999916e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.799999999999999933e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.819999999999999951e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.839999999999999969e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.859999999999999987e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.880000000000000004e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000022e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.920000000000000040e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.940000000000000058e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.960000000000000075e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.980000000000000093e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.020000000000000129e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.039999999999999869e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.059999999999999887e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.079999999999999905e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.099999999999999922e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.119999999999999940e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.139999999999999958e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.159999999999999976e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.179999999999999993e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.200000000000000011e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.220000000000000029e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.240000000000000047e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.260000000000000064e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.280000000000000082e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.300000000000000100e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.320000000000000118e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.340000000000000135e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.359999999999999876e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.379999999999999893e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.399999999999999911e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.419999999999999929e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.439999999999999947e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.459999999999999964e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.479999999999999982e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.520000000000000018e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.540000000000000036e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.560000000000000053e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.580000000000000071e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.600000000000000089e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.620000000000000107e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.640000000000000124e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.660000000000000142e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.680000000000000160e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.700000000000000178e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.720000000000000195e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.740000000000000213e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.760000000000000231e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.780000000000000249e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.800000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.819999999999999729e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.839999999999999747e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.859999999999999765e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.879999999999999782e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.899999999999999800e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.919999999999999818e-01 1.000000000000000021e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.939999999999999836e-01 2.000000000000000042e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.959999999999999853e-01 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.979999999999999871e-01 8.999999999999999320e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.999999999999999889e-01 1.899999999999999953e-02 0.000000000000000000e+00 0.000000000000000000e+00
3.019999999999999907e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
3.039999999999999925e-01 6.600000000000000311e-02 0.000000000000000000e+00 0.000000000000000000e+00
3.059999999999999942e-01 1.069999999999999979e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.079999999999999960e-01 1.630000000000000060e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.099999999999999978e-01 2.330000000000000127e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.119999999999999996e-01 3.150000000000000022e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.140000000000000013e-01 4.050000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.160000000000000031e-01 5.000000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.180000000000000049e-01 5.949999999999999734e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.200000000000000067e-01 6.879999999999999449e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.220000000000000084e-01 7.770000000000000240e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.240000000000000102e-01 8.579999999999999849e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.260000000000000120e-01 9.330000000000000515e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.280000000000000138e-01 1.000999999999999890e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.300000000000000155e-01 1.064000000000000057e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.320000000000000173e-01 1.120999999999999996e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.340000000000000191e-01 1.173999999999999932e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.360000000000000209e-01 1.223999999999999977e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.380000000000000226e-01 1.274000000000000021e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.400000000000000244e-01 1.322000000000000064e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.420000000000000262e-01 1.372000000000000108e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.439999999999999725e-01 1.425000000000000044e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.459999999999999742e-01 1.481999999999999984e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.479999999999999760e-01 1.544999999999999929e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.499999999999999778e-01 1.614999999999999991e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.519999999999999796e-01 1.695000000000000062e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.539999999999999813e-01 1.786000000000000032e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.559999999999999831e-01 1.891000000000000014e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.579999999999999849e-01 2.012999999999999901e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.599999999999999867e-01 2.153000000000000025e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.619999999999999885e-01 2.315999999999999837e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.639999999999999902e-01 2.504000000000000004e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.659999999999999920e-01 2.718999999999999861e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.679999999999999938e-01 2.963000000000000078e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.699999999999999956e-01 3.238999999999999879e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.719999999999999973e-01 3.543000000000000149e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.739999999999999991e-01 3.873000000000000220e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.760000000000000009e-01 4.222000000000000419e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.780000000000000027e-01 4.583000000000000185e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.800000000000000044e-01 4.945000000000000284e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.820000000000000062e-01 5.296000000000000263e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.840000000000000080e-01 5.625000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.860000000000000098e-01 5.926000000000000156e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.880000000000000115e-01 6.189000000000000057e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.900000000000000133e-01 6.413999999999999702e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.920000000000000151e-01 6.600999999999999979e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.940000000000000169e-01 6.753999999999999559e+00 1.000000000000000021e-03 0.000000000000000000e+00
3.960000000000000187e-01 6.873999999999999666e+00 1.000000000000000021e-03 0.000000000000000000e+00
3.980000000000000204e-01 6.969000000000000306e+00 1.000000000000000021e-03 0.000000000000000000e+00
4.000000000000000222e-01 7.041000000000000369e+00 2.000000000000000042e-03 0.000000000000000000e+00
4.020000000000000240e-01 7.096000000000000085e+00 2.000000000000000042e-03 0.000000000000000000e+00
4.040000000000000258e-01 7.136999999999999567e+00 3.000000000000000062e-03 0.000000000000000000e+00
4.060000000000000275e-01 7.166999999999999815e+00 4.000000000000000083e-03 0.000000000000000000e+00
4.079999999999999738e-01 7.190000000000000391e+00 4.000000000000000083e-03 0.000000000000000000e+00
4.099999999999999756e-01 7.206000000000000405e+00 6.000000000000000125e-03 0.000000000000000000e+00
4.119999999999999774e-01 7.219000000000000306e+00 7.000000000000000146e-03 0.000000000000000000e+00
4.139999999999999791e-01 7.227999999999999758e+00 8.999999999999999320e-03 0.000000000000000000e+00
4.159999999999999809e-01 7.235000000000000320e+00 1.099999999999999936e-02 0.000000000000000000e+00
4.179999999999999827e-01 7.240000000000000213e+00 1.400000000000000029e-02 0.000000000000000000e+00
4.199999999999999845e-01 7.243999999999999773e+00 1.700000000000000122e-02 0.000000000000000000e+00
4.219999999999999862e-01 7.246999999999999886e+00 2.100000000000000130e-02 0.000000000000000000e+00
4.239999999999999880e-01 7.248999999999999666e+00 2.599999999999999881e-02 0.000000000000000000e+00
4.259999999999999898e-01 7.250000000000000000e+00 3.200000000000000067e-02 0.000000000000000000e+00
4.279999999999999916e-01 7.251999999999999780e+00 3.899999999999999994e-02 0.000000000000000000e+00
4.299999999999999933e-01 7.253000000000000114e+00 4.700000000000000011e-02 0.000000000000000000e+00
4.319999999999999951e-01 7.253000000000000114e+00 5.700000000000000205e-02 0.000000000000000000e+00
4.339999999999999969e-01 7.253999999999999559e+00 6.800000000000000488e-02 0.000000000000000000e+00
4.359999999999999987e-01 7.254999999999999893e+00 8.000000000000000167e-02 0.000000000000000000e+00
4.380000000000000004e-01 7.254999999999999893e+00 9.500000000000000111e-02 0.000000000000000000e+00
4.400000000000000022e-01 7.254999999999999893e+00 1.120000000000000023e-01 0.000000000000000000e+00
4.420000000000000040e-01 7.256000000000000227e+00 1.310000000000000053e-01 0.000000000000000000e+00
4.440000000000000058e-01 7.256000000000000227e+00 1.529999999999999971e-01 0.000000000000000000e+00
4.460000000000000075e-01 7.256000000000000227e+00 1.779999999999999916e-01 0.000000000000000000e+00
4.480000000000000093e-01 7.256000000000000227e+00 2.049999999999999878e-01 0.000000000000000000e+00
4.500000000000000111e-01 7.256000000000000227e+00 2.349999999999999867e-01 0.000000000000000000e+00
4.520000000000000129e-01 7.256999999999999673e+00 2.680000000000000160e-01 0.000000000000000000e+00
4.540000000000000147e-01 7.256999999999999673e+00 3.039999999999999925e-01 0.000000000000000000e+00
4.560000000000000164e-01 7.256999999999999673e+00 3.420000000000000262e-01 1.000000000000000021e-03
4.580000000000000182e-01 7.256999999999999673e+00 3.840000000000000080e-01 1.000000000000000021e-03
4.600000000000000200e-01 7.256999999999999673e+00 4.279999999999999916e-01 1.000000000000000021e-03
4.620000000000000218e-01 7.256999999999999673e+00 4.749999999999999778e-01 1.000000000000000021e-03
4.640000000000000235e-01 7.256999999999999673e+00 5.250000000000000222e-01 1.000000000000000021e-03
4.660000000000000253e-01 7.256999999999999673e+00 5.769999999999999574e-01 1.000000000000000021e-03
4.680000000000000271e-01 7.258000000000000007e+00 6.320000000000000062e-01 2.000000000000000042e-03
4.699999999999999734e-01 7.258000000000000007e+00 6.879999999999999449e-01 2.000000000000000042e-03
4.719999999999999751e-01 7.258000000000000007e+00 7.459999999999999964e-01 2.000000000000000042e-03
4.739999999999999769e-01 7.258000000000000007e+00 8.070000000000000506e-01 3.000000000000000062e-03
4.759999999999999787e-01 7.258000000000000007e+00 8.679999999999999938e-01 3.000000000000000062e-03
4.779999999999999805e-01 7.259000000000000341e+00 9.320000000000000506e-01 4.000000000000000083e-03
4.799999999999999822e-01 7.259000000000000341e+00 9.959999999999999964e-01 5.000000000000000104e-03
4.819999999999999840e-01 7.259000000000000341e+00 1.062000000000000055e+00 7.000000000000000146e-03
4.839999999999999858e-01 7.259999999999999787e+00 1.129999999999999893e+00 8.999999999999999320e-03
4.859999999999999876e-01 7.259999999999999787e+00 1.197000000000000064e+00 1.099999999999999936e-02
4.879999999999999893e-01 7.261000000000000121e+00 1.266000000000000014e+00 1.400000000000000029e-02
4.899999999999999911e-01 7.261999999999999567e+00 1.336000000000000076e+00 1.799999999999999864e-02
4.919999999999999929e-01 7.261999999999999567e+00 1.405999999999999917e+00 2.199999999999999872e-02
4.939999999999999947e-01 7.262999999999999901e+00 1.477000000000000091e+00 2.800000000000000058e-02
4.959999999999999964e-01 7.264000000000000234e+00 1.548000000000000043e+00 3.500000000000000333e-02
4.979999999999999982e-01 7.264999999999999680e+00 1.618999999999999995e+00 4.200000000000000261e-02
5.000000000000000000e-01 7.266000000000000014e+00 1.689999999999999947e+00 5.099999999999999672e-02
5.020000000000000018e-01 7.267000000000000348e+00 1.760999999999999899e+00 5.999999999999999778e-02
5.040000000000000036e-01 7.269000000000000128e+00 1.834000000000000075e+00 7.099999999999999367e-02
5.060000000000000053e-01 7.269999999999999574e+00 1.907000000000000028e+00 8.300000000000000433e-02
5.080000000000000071e-01 7.270999999999999908e+00 1.979000000000000092e+00 9.500000000000000111e-02
5.100000000000000089e-01 7.272999999999999687e+00 2.049999999999999822e+00 1.069999999999999979e-01
5.120000000000000107e-01 7.274000000000000021e+00 2.121999999999999886e+00 1.199999999999999956e-01
5.140000000000000124e-01 7.275999999999999801e+00 2.194999999999999840e+00 1.320000000000000062e-01
5.160000000000000142e-01 7.277000000000000135e+00 2.266999999999999904e+00 1.449999999999999900e-01
5.180000000000000160e-01 7.278999999999999915e+00 2.339999999999999858e+00 1.580000000000000016e-01
5.200000000000000178e-01 7.280999999999999694e+00 2.411999999999999922e+00 1.710000000000000131e-01
5.220000000000000195e-01 7.282000000000000028e+00 2.483000000000000096e+00 1.839999999999999969e-01
5.240000000000000213e-01 7.283999999999999808e+00 2.555000000000000160e+00 1.970000000000000084e-01
5.260000000000000231e-01 7.285999999999999588e+00 2.626999999999999780e+00 2.089999999999999913e-01
5.280000000000000249e-01 7.288000000000000256e+00 2.698999999999999844e+00 2.210000000000000020e-01
5.300000000000000266e-01 7.288999999999999702e+00 2.770000000000000018e+00 2.340000000000000135e-01
5.320000000000000284e-01 7.291000000000000369e+00 2.841000000000000192e+00 2.459999999999999964e-01
5.340000000000000302e-01 7.293000000000000149e+00 2.911999999999999922e+00 2.580000000000000071e-01
5.360000000000000320e-01 7.294999999999999929e+00 2.982000000000000206e+00 2.710000000000000187e-01
5.380000000000000338e-01 7.296000000000000263e+00 3.052000000000000046e+00 2.839999999999999747e-01
5.400000000000000355e-01 7.298000000000000043e+00 3.123000000000000220e+00 2.969999999999999862e-01
5.420000000000000373e-01 7.299999999999999822e+00 3.192000000000000171e+00 3.099999999999999978e-01
5.440000000000000391e-01 7.301999999999999602e+00 3.262000000000000011e+00 3.250000000000000111e-01
5.460000000000000409e-01 7.304000000000000270e+00 3.330999999999999961e+00 3.400000000000000244e-01
5.480000000000000426e-01 7.306000000000000050e+00 3.399999999999999911e+00 3.559999999999999831e-01
5.500000000000000444e-01 7.307000000000000384e+00 3.468999999999999861e+00 3.729999999999999982e-01
5.520000000000000462e-01 7.309000000000000163e+00 3.537999999999999812e+00 3.900000000000000133e-01
5.540000000000000480e-01 7.312000000000000277e+00 3.605999999999999872e+00 4.089999999999999747e-01
5.560000000000000497e-01 7.314000000000000057e+00 3.673999999999999932e+00 4.279999999999999916e-01
5.580000000000000515e-01 7.315999999999999837e+00 3.741000000000000103e+00 4.470000000000000084e-01
5.600000000000000533e-01 7.318999999999999950e+00 3.807999999999999829e+00 4.670000000000000262e-01
5.620000000000000551e-01 7.320999999999999730e+00 3.875999999999999890e+00 4.879999999999999893e-01
5.639999999999999458e-01 7.323999999999999844e+00 3.943000000000000060e+00 5.090000000000000080e-01
5.659999999999999476e-01 7.326999999999999957e+00 4.009000000000000341e+00 5.280000000000000249e-01
5.679999999999999494e-01 7.331000000000000405e+00 4.075999999999999623e+00 5.480000000000000426e-01
5.699999999999999512e-01 7.333999999999999631e+00 4.142999999999999794e+00 5.679999999999999494e-01
5.719999999999999529e-01 7.338000000000000078e+00 4.209999999999999964e+00 5.859999999999999654e-01
5.739999999999999547e-01 7.342999999999999972e+00 4.277000000000000135e+00 6.039999999999999813e-01
5.759999999999999565e-01 7.347000000000000419e+00 4.344000000000000306e+00 6.209999999999999964e-01
5.779999999999999583e-01 7.352000000000000313e+00 4.410000000000000142e+00 6.380000000000000115e-01
5.799999999999999600e-01 7.357000000000000206e+00 4.477000000000000313e+00 6.540000000000000258e-01
